,file_id,Entropy,PercentageOfNonGaps,PercentageOfTotallyConservedColumns,SumOfPairsBlosum62,SumOfPairsPAM250,StarBlosum62,StarPAM250
42,12,-515.9805213467982,20.012893718916928,0.0,-3180070,-3037833,-22887,-20584
43,120,-96.34745809783253,92.6470588235294,31.862745098039213,2539,2639,2436,2362
44,120s1,-88.47546939297867,90.19607843137254,31.862745098039213,1219,1322,2132,2236
45,121,-187.27220917115673,82.55555555555556,4.0,-860,-659,1140,1199
46,121t0,-20.794415416798348,95.97989949748744,84.92462311557789,803,796,1809,1772
47,123,-243.63022345735243,80.7,9.5,-687,-552,3079,2913
48,123s2,-230.41812892272114,73.5,9.5,-1156,-1033,1573,1558
49,123t2,0.0,100.0,100.0,5577,5235,5577,5235
50,126,-235.7888903192792,65.62228024369017,5.7441253263707575,-2626,-2611,718,599
51,126t0,-10.39720770839918,99.38524590163935,93.85245901639344,1181,1110,2443,2277
52,127,-310.1908639641284,93.17389138016941,30.194319880418536,3778,3887,6902,6734
53,12s103,-175.16407019561376,89.45128779395297,11.48936170212766,77141,80023,13129,12876
54,12s106,-139.6834690609465,90.11257953989232,13.215859030837004,16316,15431,6428,5983
55,12s107,-164.90152085127087,56.05763688760807,5.475504322766571,531704,497327,36326,33581
56,12s108,-178.84003789674787,56.5136476426799,4.032258064516129,174624,170271,21456,20436
57,12s112,-218.3045192518859,54.7847585805701,2.356020942408377,728649,739523,41837,40738
58,12s114,-490.7482038364424,64.332892998679,6.472919418758257,-4179,-4127,-374,-564
59,12s115,-239.13577729318163,62.53443526170799,4.958677685950414,-2122,-2079,-246,-349
60,12s117,-324.9120578569248,34.94138596230894,0.6825938566552902,2032851,2207958,68198,69746
61,12s19,-80.95056539797122,91.31652661064426,47.47899159663865,1635,1519,2533,2301
62,12s25,-81.09822012551369,75.59241706161137,44.54976303317535,-332,-352,344,293
63,12s4,-144.86776073702882,68.11145510835914,35.294117647058826,-1025,-1048,217,119
64,12s45,-87.7703059091435,63.500557413600895,20.579710144927535,62351,56620,13286,12137
65,12s49,-41.55168818995803,98.10810810810811,73.87387387387388,9407,8787,5169,4806
66,12s55,-101.79232043194234,71.96261682242991,31.775700934579437,1657,1006,1423,1213
67,12s57,-96.20883739254224,83.55957767722474,39.81900452488688,265,221,1796,1661
68,12s58,-30.916448019936883,99.08256880733946,81.65137614678899,5897,5367,4176,3768
69,12s59,-32.76667668596487,98.68827160493827,77.77777777777779,14685,13388,6224,5656
70,12s61,-29.805328764077615,99.76851851851852,80.0925925925926,861,809,1988,1852
71,12s64,-111.26575073209663,84.67432950191571,35.24904214559387,2900,2871,3218,3032
72,12s65,-69.31471805599459,97.99107142857143,55.35714285714286,585,636,1738,1713
73,12s69,-36.73680056967707,98.19004524886878,76.01809954751131,826,823,1979,1909
74,12s70,-29.331767742700407,98.61751152073732,81.10599078341014,2852,2640,3120,2883
75,12s71,-50.31779355892621,98.86363636363636,69.54545454545455,5295,5097,3922,3711
76,12s74,-69.600114687152,92.99065420560748,31.308411214953267,13174,11794,6090,5498
77,12s76,-36.73680056967707,96.72489082969432,76.85589519650655,813,796,2032,1931
78,12s77,-127.82326762624031,88.05309734513274,24.336283185840706,23122,21941,7685,7239
79,12s79,-40.895683653036755,99.31192660550458,72.93577981651376,798,769,1943,1825
80,12s80,-96.10823779486462,87.78801843317973,29.953917050691242,1669,1398,2756,2439
81,12s81,-102.42786862017421,75.11682242990653,29.906542056074763,-163,-336,470,349
82,12s82,-119.84350080598367,80.08695652173913,27.391304347826086,1054,887,2499,2275
83,12s83,-103.71558437437686,82.5,29.09090909090909,3078,2457,3428,3024
84,12s84,-108.87361318358269,94.36170212765957,36.59574468085106,3659,3852,3395,3361
85,12t107,-110.38482411545091,90.01536098310292,20.737327188940093,5898,5268,4215,3788
86,12t108,-208.41173398909856,55.56331146167807,2.3872679045092835,360921,359007,30181,28927
87,12t109,-188.2782964645153,52.7793317398159,4.8517520215633425,568231,538478,37934,35268
88,12t110,-169.2420850102631,89.61909871244634,13.733905579399142,52001,53646,10857,10583
89,12t113,-208.1923711959758,52.90884104443426,4.054054054054054,623149,603273,39871,37450
90,12t114,-499.75911718372174,56.4343163538874,3.351206434316354,-5093,-5071,-3892,-3906
91,12t115,-351.42562054389305,72.62118491921005,8.976660682226212,-2283,-2217,179,166
92,12t116,-241.89057049492448,52.959697732997476,0.7556675062972292,723626,739762,42706,41693
93,12t117,-314.7681135882614,50.70434782608695,0.75,1058206,1231788,49580,51292
94,12t118,-701.229880861394,49.31302270011948,0.7168458781362007,-17250,-17005,-5390,-5428
95,12t119,-383.9744177638286,22.446411719768122,0.0,3129818,3328219,95299,97345
96,13,-286.96293275181796,71.75824175824175,9.010989010989011,-1957,-1911,372,270
97,130,-515.5851475974858,64.03361344537815,5.042016806722689,-13054,-11530,-176,146
98,130s0,-70.70101241711448,96.04430379746836,67.72151898734177,931,965,2485,2422
99,130s1,-76.93933704215401,99.48096885813149,61.5916955017301,848,882,2285,2228
100,130t2,-361.82564153152947,66.7230682459109,13.028764805414554,-2774,-2528,1150,1180
101,130t3,-344.16862684494413,66.36582430806257,13.537906137184116,-2831,-2608,750,742
102,132,-160.03048309166908,88.0952380952381,17.61904761904762,616,860,1630,1693
103,132s0,-35.35050620855718,99.2063492063492,73.01587301587301,710,742,1698,1694
104,132t1,-110.83962924107064,92.22222222222223,29.523809523809526,982,1095,1869,1874
105,133,-818.1669227760757,51.819836214740675,1.7288444040036397,-14780,-14181,-949,-788
106,133t1,-365.69266627768906,89.91228070175438,10.307017543859649,-370,-120,2313,2324
107,134,-573.0544219081612,82.61526832955404,5.82010582010582,2247,3332,5749,5605
108,134s0,-53.372332903115804,99.7907949790795,83.89121338912135,2033,1882,4424,4038
109,134s1,-160.8101458899076,96.86847599164926,51.56576200417536,1029,1059,3515,3346
110,134s4,-486.16367625052237,90.07633587786259,10.49618320610687,6401,7137,6258,6107
111,134t2,-218.45360566178027,97.71784232365145,36.92946058091287,3350,3248,5049,4700
112,134t3,-312.07121626988214,90.7869481765835,24.56813819577735,1654,1774,4036,3879
113,134t4,-388.908717447928,88.91013384321224,11.663479923518166,1532,1668,4349,4100
114,135,-406.8773949886888,70.65727699530517,8.137715179968701,-2859,-2804,-318,-543
115,136,-272.4872145971623,44.37216961712639,0.2881844380403458,81175,112761,12113,13239
116,136s14,-40.51961374219825,99.86301369863014,61.64383561643836,6081,6122,3347,3260
117,136s15,-38.12309493079697,99.33774834437087,63.576158940397356,461,492,1218,1191
118,136s16,-41.373222865305394,99.48051948051948,53.896103896103895,30011,30061,7187,7025
119,136s18,-43.668272375276544,100.0,60.12658227848101,517,552,1309,1283
120,136s19,-51.460507445320275,99.43661971830986,45.07042253521127,5257,5225,3064,2937
121,136s20,-66.36735741116001,99.88584474885845,36.3013698630137,7868,8087,3737,3667
122,136s22,-109.65448958670376,97.11302211302211,17.56756756756757,19984,21868,5015,5185
123,136s23,-76.93933704215401,94.26751592356688,29.29936305732484,41,94,799,797
124,136s24,-83.17766166719353,92.13836477987421,24.528301886792452,-50,17,730,743
125,136s25,-89.41598629223306,88.88888888888889,20.37037037037037,-166,-143,591,539
126,136s31,-198.50722270466287,88.64638447971781,0.5952380952380952,53794,72507,7891,8673
127,136s32,-301.0785808609277,49.13793103448276,0.5747126436781609,-8596,-7175,1005,1180
128,136s8,-22.075433709453005,100.0,77.30496453900709,3770,3601,2691,2519
129,136t15,-68.14106396417937,98.45474613686534,43.04635761589404,1119,1229,1621,1611
130,136t21,-62.83806363418099,99.05548996458087,29.87012987012987,32545,32997,7463,7334
131,136t22,-222.5002449597429,71.32352941176471,5.588235294117648,-1516,-1453,-591,-604
132,136t24,-125.80118514093769,89.85507246376811,7.453416149068323,-119,68,819,875
133,136t25,-131.38774899951778,92.3076923076923,6.41025641025641,19979,22505,5073,5307
134,136t27,-291.2750370480766,51.00286532951289,0.8595988538681949,-6729,-5899,367,523
135,136t29,-166.99809800232742,91.97947610045908,2.484472049689441,57692,70033,8053,8544
136,136t30,-137.63771407789332,95.84905660377359,10.062893081761008,1851,2421,1841,1971
137,137,-264.0469752877779,91.19170984455958,13.21243523316062,15177,16238,8448,8500
138,137s3,-128.80852723988266,97.17333333333333,53.6,13423,13442,7762,7550
139,137t4,-180.01465974807914,93.24444444444444,38.4,14823,15009,8089,7942
140,138,-445.8230496220858,39.67302452316076,2.588555858310627,-14726,-14659,-1210,-1333
141,138s1,-67.23527651431475,99.19354838709677,60.88709677419355,781,777,2102,1977
142,138t2,-168.57599574682462,82.94117647058823,20.0,-20,1,2137,2023
143,139,-236.3886924993044,86.60394265232975,6.451612903225806,8146,10429,4289,4783
144,139s0,-11.090354888959125,96.56652360515021,93.13304721030042,1046,1077,2301,2362
145,139s2,-33.15085275246928,99.68102073365232,77.51196172248804,2773,2833,3024,3018
146,139s3,-36.043653389117125,100.0,76.036866359447,950,1021,2114,2203
147,139s4,-114.08055865375222,92.85714285714286,35.294117647058826,3400,3830,3077,3317
148,139s6,-161.80979739807665,94.08071748878923,13.452914798206278,3512,3902,3272,3366
149,139t4,-115.75557915351105,95.06726457399103,25.112107623318387,49,61,1134,1122
150,139t6,-180.03328846982203,89.07910271546635,16.115702479338843,7714,9161,4002,4389
151,14,-898.1399614927836,49.01194852941176,0.7352941176470588,-22100,-21623,-5542,-5569
152,140,-456.9340879808684,83.69202226345084,2.0779220779220777,17238,20702,7938,7999
153,140s1,-99.15584216270352,99.49799196787149,59.63855421686747,3671,3779,4311,4241
154,140s4,-106.74466580623174,98.46625766871166,52.760736196319016,805,848,2442,2382
155,140s7,-188.51033768516763,97.66260162601625,28.96341463414634,1896,1987,3107,2972
156,140s9,-317.79307274980795,89.56414978514427,8.83977900552486,20003,21161,8229,8224
157,140t1,-92.8817221950328,99.0506329113924,57.59493670886076,846,846,2395,2246
158,140t10,-350.29108227394124,88.11475409836066,6.0109289617486334,21046,22581,8333,8360
159,140t11,-279.17362414627115,92.91907514450867,13.294797687861271,1152,1297,2526,2408
160,140t3,-108.13096016735163,98.80239520958084,53.293413173652695,841,813,2534,2395
161,140t7,-270.9392413986687,94.35240963855422,12.349397590361445,2034,2252,3237,3146
162,140t8,-146.9131355138392,94.1880341880342,42.73504273504273,10563,10889,6638,6595
163,142,-150.4129381815084,97.23557692307692,47.83653846153847,840,855,2855,2719
164,144,-141.46872434763813,87.55102040816327,8.16326530612245,2099,2316,2523,2505
165,144s1,-51.670913656409994,96.33699633699634,56.59340659340659,1886,1841,2298,2177
166,144s2,-82.61376042329393,96.15384615384616,40.10989010989011,3270,3303,2779,2698
167,145,-52.29839380245261,95.47413793103448,84.48275862068965,5792,5630,6265,6039
168,146,-382.61724366909067,87.91793313069908,16.109422492401215,-930,-852,2225,2023
169,147,-183.68400284838586,97.82608695652173,47.62845849802372,1106,1109,3854,3665
170,14t0,-509.463177711561,77.73109243697479,11.76470588235294,-2703,-2616,384,34
171,14t1,-760.3995465337598,50.3176195252424,1.0030090270812437,-12995,-12804,-5061,-5061
172,150,-134.4877473801356,98.73417721518987,54.43037974683544,8653,8737,6688,6553
173,16,-582.2436316703497,55.899532710280376,1.8691588785046727,-5990,-5941,-1593,-1865
174,160,-155.08083688249894,91.19286510590858,34.78260869565217,1506,1700,2723,2742
175,160s0,-72.78045395879433,99.42528735632185,59.77011494252874,816,853,2225,2185
176,17,-574.6190126841909,68.44559585492229,14.093264248704662,-4152,-4096,-1108,-1339
177,181,-98.42689963951237,99.88290398126463,66.7447306791569,1541,1550,3823,3707
178,186,-201.34985935697856,84.24418604651163,20.930232558139537,3913,3676,4817,4529
179,19,-454.6164359897872,81.71348314606742,11.123595505617978,4493,4464,9516,9120
180,197,-244.1291524028305,86.53707703383729,23.326133909287257,11867,12238,7516,7455
181,197t3,-78.80666034762253,91.24168514412418,72.72727272727273,9335,9062,7201,6926
182,198,-115.75557915351105,97.36842105263158,37.21804511278196,374,425,1712,1716
183,199,-323.0065861409352,96.0388639760837,30.343796711509718,488,623,4077,3993
184,19s1,-495.66108703148285,83.73702422145328,11.18800461361015,-169,13,5853,5657
185,19t1,-15.91285420737032,98.95120839033288,96.58002735978111,11022,10462,11325,10748
186,200,-526.1952432876676,87.42331288343559,14.11042944785276,3525,4680,6150,6168
187,200s0,-44.36141955583649,100.0,88.34244080145719,2576,2416,5431,5034
188,200t1,-198.24009364014475,97.45901639344262,53.11475409836065,1519,1719,4663,4771
189,200t2,-241.95251388754917,97.64844209288654,38.97707231040564,4474,4585,6398,6115
190,202,-112.98299043127126,94.50171821305842,43.986254295532646,432,491,1976,2033
191,218,-18.714973875118517,93.57142857142857,87.14285714285714,735,694,1810,1713
192,22,-1259.7991276526238,13.606241744464597,0.0,-2694295,-2632373,19500,20707
193,222,-320.92714459925537,90.28960817717206,21.12436115843271,-438,-272,2436,2457
194,225,-27.03274004183784,100.0,86.50519031141869,1326,1310,2846,2764
195,226,-104.78023767507875,89.8170246618934,63.48448687350835,3106,2967,4704,4489
196,22s18,-46.614768401142925,98.72146118721462,65.29680365296804,9310,8734,5133,4732
197,22s24,-90.81097392922756,94.61426491994177,51.96506550218341,1751,1698,2406,2261
198,22s30,-95.26607674373656,96.68202764976958,46.54377880184332,6685,6466,4114,3840
199,22s33,-184.9863895221334,92.42666666666666,38.666666666666664,8802,9013,6518,6452
200,22s34,-39.70482429618815,99.78991596638656,56.30252100840336,2789,2903,2127,2154
201,22s35,-132.7523022960133,94.29951690821257,34.34782608695652,108683,106303,15234,14523
202,22s36,-87.73786934153074,98.23874755381604,44.29223744292237,16441,15831,6352,5961
203,22s38,-150.7149241206018,93.87755102040816,25.108225108225106,140141,139071,17266,16619
204,22s4,-29.805328764077615,99.29906542056075,79.90654205607477,867,823,1968,1826
205,22s40,-157.34440998710787,91.54929577464789,20.070422535211268,-176,-83,1252,1324
206,22s41,-168.96054022448897,95.47832585949178,19.282511210762333,34114,34663,8108,7809
207,22s44,-1464.4446851984412,67.39312657166806,3.604358759430008,-23156,-24325,7567,5374
208,22s46,-2203.211740378327,61.927981995498875,2.625656414103526,-32509,-31945,-3157,-3643
209,22s51,-457.47713916956496,65.79320113314446,6.515580736543909,-3722,-3660,-1782,-1801
210,22s53,-321.09568065053975,77.30829420970267,4.929577464788732,-2220,-1966,692,725
211,22s54,-437.3758709333265,63.54642313546423,3.95738203957382,-3740,-3660,-352,-490
212,22s55,-331.61156425598256,46.238130021913804,1.2474012474012475,148665,168841,21153,21314
213,22s56,-496.53518992229874,61.37521222410866,1.1884550084889642,-8776,-8342,-1544,-1397
214,22t39,-275.4124703065237,91.10243055555556,13.28125,8947,9857,6802,6893
215,22t40,-2226.005358836479,55.73906485671192,0.7918552036199095,-88801,-88953,-9797,-11204
216,22t42,-214.87983120420813,58.39201877934273,6.338028169014084,-4305,-3909,814,866
217,22t43,-119.91446223687073,98.44192634560906,50.991501416430594,901,1008,2750,2765
218,22t44,-148.54993766298062,93.83116883116884,25.541125541125542,127400,126335,16484,15828
219,22t45,-233.0246661193593,63.04632867132867,5.965909090909091,29884,31284,8709,8434
220,22t46,-81.79136730607364,98.4375,47.32142857142857,508,581,1671,1648
221,22t47,-2133.6400986364033,61.44419306184012,0.7918552036199095,-98779,-100708,3009,171
222,22t48,-262.41052378183696,65.23944805194805,5.681818181818182,18996,21042,7739,7488
223,22t49,-438.1871580015662,64.2975893599335,2.9925187032418954,-46604,-43725,-5022,-4693
224,22t50,-163.6043088696204,93.17206398751463,12.446351931330472,147234,147803,17662,17089
225,22t53,-467.51671788091795,40.80167844522968,0.7067137809187279,-261340,-224184,12242,12857
226,22t54,-402.97044228925745,67.90341578327444,6.36042402826855,-3741,-3494,177,238
227,22t55,-2356.912208772064,48.68133866860676,0.0,-237857,-238722,-45930,-46840
228,22t56,-469.2882636482456,40.683386030468526,0.528169014084507,-244788,-205625,13089,13758
229,22t58,-2288.6020295203552,40.71220930232558,0.0,-382434,-382952,-63465,-63634
230,22t59,-636.2455110248338,56.639135959339264,1.1435832274459974,-11932,-11381,-1400,-1219
231,22t60,-2251.241794181846,33.296584965644556,0.0,-713585,-712058,-75580,-75543
232,23,-45.747713916956386,85.71428571428572,21.428571428571427,-98,-71,285,304
233,231,-157.34440998710787,97.30290456431536,52.9045643153527,1132,1127,3583,3294
234,232,-65.84898215319485,98.03370786516854,46.62921348314607,370,402,1282,1279
235,235,-102.20707893514287,91.1214953271028,41.58878504672897,984,1028,1674,1637
236,235s0,-54.06548008367575,98.13084112149532,63.55140186915887,657,676,1782,1744
237,236,-211.3456296758851,93.37606837606837,19.871794871794872,882,985,2326,2259
238,236s0,-145.56090791758876,95.33762057877813,32.475884244372985,245,288,1809,1709
239,24,-195.2546376616446,63.19290465631929,2.9268292682926833,-10934,-9691,186,255
240,248,-145.4540657498427,89.3305439330544,25.94142259414226,1966,1976,2484,2338
241,248s0,-30.49847594463756,92.7927927927928,80.18018018018019,728,655,1802,1632
242,249,-312.7470432599831,62.70627062706271,7.673267326732673,-10876,-10825,-1860,-1925
243,249s1,-106.74466580623174,97.58620689655173,46.89655172413793,590,627,2059,1979
244,249t1,-9.010913347279288,100.0,94.51476793248945,1171,1063,2394,2146
245,249t2,-187.69037344669908,89.88888888888889,25.666666666666664,549,675,1803,1759
246,24s3,-59.61065752815533,82.99319727891157,41.49659863945578,-75,-80,482,419
247,24t4,-56.08242760471961,91.67785234899328,48.99328859060403,4202,4126,2561,2442
248,24t5,-63.76954061151501,92.12328767123287,36.986301369863014,118,135,780,748
249,24t6,-70.23405653923756,77.55102040816327,33.33333333333333,207,173,883,794
250,24t7,-113.63548451169623,80.4421768707483,9.523809523809524,-375,-304,701,613
251,24t8,-164.32506518954557,69.86817325800376,5.649717514124294,-2988,-2703,291,255
252,25,-343.8010015577336,71.44177449168207,8.317929759704251,-2377,-2313,200,90
253,252,-180.21826694558612,93.05949008498584,26.345609065155806,45,80,1837,1815
254,256,-305.44702793993787,80.44412607449857,5.730659025787966,-1981,-1635,840,925
255,256t0,-70.70101241711448,99.35064935064935,55.84415584415584,666,714,1859,1812
256,256t1,-169.82105923718692,95.67723342939482,29.394812680115272,229,291,2058,2018
257,259,-481.7372904891631,71.39240506329114,12.025316455696203,-3279,-3197,702,571
258,260,-243.29466037654132,93.65079365079364,30.357142857142854,233,351,2919,2994
259,263,-837.1934075764203,73.73475609756098,2.4390243902439024,-27342,-25752,691,582
260,263t0,-54.7586272642357,98.53228962818004,84.54011741682974,2326,2283,5077,4913
261,263t3,-290.39009277332894,97.93956043956044,47.66483516483517,15097,14888,12082,11435
262,263t4,-318.1545558770156,84.74870017331023,20.45060658578856,-886,-707,2167,2124
263,263t5,-625.2809944386319,82.03656462585033,8.673469387755102,-201,295,6434,5970
264,264,-110.21040170903147,99.4279176201373,63.61556064073226,1388,1318,3605,3306
265,265,-312.609378432536,78.8265306122449,23.299319727891156,-1312,-1285,719,645
266,267,-257.88200767274924,95.36659877800408,23.625254582484725,6493,6517,6897,6714
267,267t1,-78.28220867800951,99.16142557651992,75.8909853249476,6346,6172,6942,6691
268,268,-122.68705095911052,95.84569732937686,47.47774480712167,602,617,2260,2098
269,269,-121.99390377855057,98.60681114551083,45.51083591331269,703,737,2404,2397
270,27,-140.70887765366913,84.17721518987342,14.345991561181433,-550,-519,420,343
271,275,-57.53121598647549,99.46236559139786,82.15053763440861,2082,2054,4562,4396
272,277,-303.5984650852567,94.30823117338004,23.29246935201401,-35,109,2828,2812
273,279,-266.16851733501954,76.84331797235023,11.52073732718894,-1454,-1386,96,85
274,28,-11.78350206951907,92.36111111111111,76.38888888888889,236,215,622,567
275,29,-216.95506751526332,83.61823361823362,10.826210826210826,-851,-736,698,693
276,294,-495.7950757860536,60.79231692677071,5.042016806722689,-15411,-13562,211,438
277,294s1,-70.70101241711448,96.04430379746836,67.72151898734177,931,965,2485,2422
278,294s2,-93.54951469483271,94.69434832756632,54.67128027681662,2192,2159,3192,3068
279,294s3,-219.7276562375031,95.66724436741768,45.06065857885615,934,1117,3776,3782
280,294t3,-322.7475504074664,60.875451263537904,13.357400722021662,-2939,-2695,1878,1805
281,294t4,-361.82564153152947,66.7230682459109,13.028764805414554,-2774,-2528,1150,1180
282,298,-44.36141955583649,99.0909090909091,41.81818181818181,239,296,804,830
283,3,-189.92232747342538,82.36245954692556,11.326860841423949,-792,-728,432,418
284,30,-221.34480564272258,67.01701701701703,4.804804804804805,-2644,-2534,2387,2256
285,300,-30.49847594463756,99.50738916256158,78.32512315270937,816,814,1874,1832
286,303,-313.69516483468897,71.5370018975332,14.61100569259962,-1567,-1584,1751,1526
287,303t0,-59.61065752815533,99.84227129337539,72.87066246056783,1249,1183,2919,2624
288,307,-254.81486241351288,72.33009708737865,13.349514563106796,17156,13242,7952,6610
289,307s2,-6.238324625039508,100.0,96.6542750929368,1327,1093,2692,2205
290,307s4,-111.1925302249015,77.5392670157068,46.33507853403142,8803,7244,5888,4936
291,307t6,-181.69091304920136,74.2248062015504,20.930232558139537,20847,17390,8359,7083
292,30t1,-10.39720770839918,98.5981308411215,92.99065420560748,1068,1014,2267,2143
293,30t2,-63.69449880836788,95.19890260631001,64.19753086419753,2579,2562,3222,3118
294,30t3,-129.06236284591952,74.15282392026577,40.863787375415285,2674,2519,3068,2893
295,316,-579.1272449864668,75.49425287356323,10.482758620689655,-11537,-10416,5061,5258
296,316t0,-248.8398378210209,98.33333333333333,50.138888888888886,1757,2005,5566,5654
297,316t3,-556.6722277927803,64.41379310344828,10.620689655172413,-10894,-10488,-739,-654
298,331,-4.852030263919617,100.0,96.71361502347418,1048,1019,2131,2061
299,332,-460.11426121212924,83.63736871199558,9.618573797678277,-1481,-1205,2183,2094
300,332t0,-239.82892447374158,93.69024856596559,33.84321223709369,389,442,3190,3139
301,34,-96.37565563390078,76.72176308539945,2.479338842975207,1044,1082,1378,1269
302,341,-245.6538640090699,94.5483485873458,24.512534818941504,17159,16735,7767,7362
303,341s3,-131.8876787736862,98.61523244312562,50.14836795252226,3003,2866,3883,3606
304,341s4,-175.91345469362602,96.03064066852367,40.389972144846794,5500,5343,4854,4594
305,34s1,-24.649636515576184,99.62121212121212,56.81818181818182,965,893,1127,989
306,34t3,-62.96220103565498,98.20224719101124,14.606741573033707,1886,1825,1430,1294
307,35,-687.2747330138194,57.77777777777778,1.2077294685990339,-12718,-11866,1017,1107
308,351,-146.33066300057644,91.15168539325843,7.865168539325842,432,672,1576,1618
309,351s0,-36.043653389117125,99.41176470588235,69.41176470588235,657,683,1548,1507
310,351t1,-91.74420419222633,97.33333333333333,32.57142857142858,1181,1323,1829,1854
311,354,-281.16341787171024,89.22413793103448,11.083743842364532,1818,2018,4107,4025
312,354s0,-33.271064666877336,100.0,87.16577540106952,1739,1702,3685,3540
313,354t1,-126.2994193503198,99.55673758865248,51.86170212765957,3943,4001,4814,4672
314,355,-420.79505385296653,77.70127118644068,5.296610169491525,-2926,-2783,1282,1104
315,355s0,-222.5002449597429,88.79310344827586,20.935960591133004,-403,-398,1331,1207
316,355s1,-236.36318857094184,87.35362997658079,20.140515222482435,-549,-528,1286,1169
317,35s0,-169.82105923718692,96.52777777777777,43.28703703703704,792,863,2992,2955
318,35t1,-264.04497157531966,94.9074074074074,26.15740740740741,1976,2209,3676,3623
319,35t2,-439.2265110068543,78.84250474383302,5.313092979127135,-1699,-1242,2403,2459
320,36,-179.52511976502618,84.47712418300654,15.359477124183007,-607,-585,797,711
321,361,-186.3221471300836,95.30516431924883,32.67605633802817,2048,2049,3400,3140
322,370,-182.67747816823626,95.39906103286386,34.08450704225352,2113,2097,3404,3168
323,370s0,-97.04060527839248,98.23529411764706,58.82352941176471,945,934,2630,2413
324,376,-109.51725452847153,94.97354497354497,16.402116402116402,-59,10,941,970
325,379,-51.98603854199591,99.77973568281938,66.96035242290749,817,892,2019,2056
326,381,-438.06901811388644,61.516452074391985,9.585121602288984,-3966,-3947,-421,-547
327,383,-162.90678178309315,86.91983122362869,19.831223628691983,1612,1847,2386,2375
328,383s0,-90.109133472793,92.7947598253275,43.23144104803494,265,299,1401,1399
329,383s1,-90.109133472793,96.3768115942029,37.19806763285024,244,274,1360,1317
